Plot Title: 21422128,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422128, SEN S/N: 21422128)","Intensity, lum/ft² (LGR S/N: 21422128, SEN S/N: 21422128)",Coupler Attached (LGR S/N: 21422128),Host Connected (LGR S/N: 21422128),Stopped (LGR S/N: 21422128),End Of File (LGR S/N: 21422128)
532,6/14/2022 0:45,69.622,0,,,,
533,6/14/2022 1:00,69.622,0,,,,
534,6/14/2022 1:15,69.622,0,,,,
535,6/14/2022 1:30,69.449,0,,,,
536,6/14/2022 1:45,69.278,0,,,,
537,6/14/2022 2:00,69.278,0,,,,
538,6/14/2022 2:15,69.107,0,,,,
539,6/14/2022 2:30,69.107,0,,,,
540,6/14/2022 2:45,68.934,0,,,,
541,6/14/2022 3:00,68.934,0,,,,
542,6/14/2022 3:15,68.934,0,,,,
543,6/14/2022 3:30,68.934,0,,,,
544,6/14/2022 3:45,68.763,0,,,,
545,6/14/2022 4:00,68.592,0,,,,
546,6/14/2022 4:15,68.421,0,,,,
547,6/14/2022 4:30,68.592,0,,,,
548,6/14/2022 4:45,68.592,0,,,,
549,6/14/2022 5:00,68.421,1,,,,
550,6/14/2022 5:15,68.592,6,,,,
551,6/14/2022 5:30,68.421,14,,,,
552,6/14/2022 5:45,68.421,40,,,,
553,6/14/2022 6:00,68.421,63,,,,
554,6/14/2022 6:15,68.592,109,,,,
555,6/14/2022 6:30,68.592,94,,,,
556,6/14/2022 6:45,68.934,176,,,,
557,6/14/2022 7:00,68.934,144,,,,
558,6/14/2022 7:15,69.278,608,,,,
559,6/14/2022 7:30,69.622,288,,,,
560,6/14/2022 7:45,69.964,288,,,,
561,6/14/2022 8:00,70.48,352,,,,
562,6/14/2022 8:15,70.824,320,,,,
563,6/14/2022 8:30,71.168,336,,,,
564,6/14/2022 8:45,71.683,400,,,,
565,6/14/2022 9:00,72.199,480,,,,
566,6/14/2022 9:15,72.718,512,,,,
567,6/14/2022 9:30,73.062,608,,,,
568,6/14/2022 9:45,73.062,1024,,,,
